p_id,ps_id,exp_id,trial,t_id,N_T,d_feature,rt,response,error
8 3b,16,3,83,left,4,diamond,0.472,0,0
8 3b,16,3,376,left,4,diamond,0.39,0,0
8 3b,16,3,112,right,4,diamond,0.394,1,0
8 3b,16,3,1,right,4,diamond,0.543,1,0
8 3b,16,3,37,left,4,diamond,0.412,0,0
8 3b,16,3,259,right,4,diamond,0.612,1,0
8 3b,16,3,613,left,9,diamond,0.454,0,0
8 3b,16,3,623,left,9,diamond,0.372,0,0
8 3b,16,3,41,right,9,diamond,0.511,1,0
8 3b,16,3,47,left,9,diamond,0.499,0,0
8 3b,16,3,555,right,9,diamond,0.527,1,0
8 3b,16,3,610,left,9,diamond,0.368,0,0
8 3b,16,3,370,right,19,diamond,0.483,1,0
8 3b,16,3,152,left,19,diamond,0.576,0,0
8 3b,16,3,121,left,19,diamond,0.669,0,0
8 3b,16,3,371,right,19,diamond,0.424,1,0
8 3b,16,3,452,left,19,diamond,0.44,0,0
8 3b,16,3,557,right,19,diamond,0.517,1,0
8 3b,16,3,419,right,31,diamond,0.434,1,0
8 3b,16,3,78,left,31,diamond,0.605,0,0
8 3b,16,3,179,left,31,diamond,0.543,0,0
8 3b,16,3,358,left,31,diamond,0.53,0,0
8 3b,16,3,584,right,31,diamond,0.593,1,0
8 3b,16,3,135,right,31,diamond,0.592,1,0
8 3b,16,3,581,left,0,semicircle,0.365,0,0
8 3b,16,3,444,right,0,semicircle,0.419,1,0
8 3b,16,3,389,right,0,semicircle,0.403,1,0
8 3b,16,3,106,right,0,semicircle,0.432,1,0
8 3b,16,3,3,left,0,semicircle,0.373,0,0
8 3b,16,3,539,left,0,semicircle,0.41,0,0
8 3b,16,3,510,right,1,semicircle,0.441,1,0
8 3b,16,3,211,right,1,semicircle,0.405,1,0
8 3b,16,3,433,right,1,semicircle,0.567,1,0
8 3b,16,3,540,right,1,semicircle,0.51,1,0
8 3b,16,3,125,left,1,semicircle,0.724,0,0
8 3b,16,3,20,left,1,semicircle,0.424,0,0
8 3b,16,3,99,left,4,semicircle,0.412,0,0
8 3b,16,3,411,right,4,semicircle,0.507,1,0
8 3b,16,3,514,right,4,semicircle,0.434,1,0
8 3b,16,3,467,right,4,semicircle,0.361,1,0
8 3b,16,3,560,right,4,semicircle,0.378,1,0
8 3b,16,3,188,right,4,semicircle,1.212,1,0
8 3b,16,3,549,right,9,semicircle,0.651,1,0
8 3b,16,3,553,left,9,semicircle,0.992,0,0
8 3b,16,3,330,left,9,semicircle,0.771,0,0
8 3b,16,3,281,left,9,semicircle,0.546,0,0
8 3b,16,3,21,left,9,semicircle,0.884,0,0
8 3b,16,3,103,right,9,semicircle,0.723,1,0
8 3b,16,3,580,left,19,semicircle,0.594,0,0
8 3b,16,3,524,left,19,semicircle,1.441,0,0
8 3b,16,3,554,left,19,semicircle,0.481,0,0
8 3b,16,3,151,right,19,semicircle,1.001,1,0
8 3b,16,3,421,left,19,semicircle,0.615,0,0
8 3b,16,3,410,left,19,semicircle,0.673,0,0
8 3b,16,3,508,left,31,semicircle,0.636,0,0
8 3b,16,3,237,left,31,semicircle,1.101,0,0
8 3b,16,3,204,right,31,semicircle,1.222,1,0
8 3b,16,3,308,right,31,semicircle,0.577,1,0
8 3b,16,3,232,right,31,semicircle,0.577,1,0
8 3b,16,3,406,right,31,semicircle,0.587,1,0
8 4a,1,4,54,left,0,blue circle,0.465,0,0
8 4a,1,4,439,left,0,blue circle,0.406,0,0
8 4a,1,4,310,right,0,blue circle,0.465,1,0
8 4a,1,4,204,left,0,blue circle,0.505,0,0
8 4a,1,4,151,right,0,blue circle,0.492,1,0
8 4a,1,4,278,left,0,blue circle,0.384,0,0
8 4a,1,4,330,left,1,blue circle,0.657,0,0
8 4a,1,4,296,right,1,blue circle,0.438,1,0
8 4a,1,4,392,right,1,blue circle,0.599,1,0
8 4a,1,4,367,left,1,blue circle,0.417,0,0
8 4a,1,4,435,left,1,blue circle,0.826,0,0
8 4a,1,4,285,left,1,blue circle,0.447,0,0
8 4a,1,4,286,left,4,blue circle,0.409,0,0
8 4a,1,4,464,left,4,blue circle,0.359,0,0
8 4a,1,4,43,right,4,blue circle,0.362,1,0
8 4a,1,4,433,left,4,blue circle,0.393,0,0
8 4a,1,4,137,left,4,blue circle,0.466,0,0
8 4a,1,4,126,right,4,blue circle,0.438,1,0
8 4a,1,4,412,left,9,blue circle,0.562,0,0
8 4a,1,4,317,left,9,blue circle,0.585,0,0
8 4a,1,4,213,right,9,blue circle,0.644,1,0
8 4a,1,4,16,left,9,blue circle,0.353,0,0
8 4a,1,4,596,right,9,blue circle,0.909,1,0
8 4a,1,4,432,left,9,blue circle,0.362,0,0
8 4a,1,4,154,right,19,blue circle,0.687,1,0
8 4a,1,4,252,left,19,blue circle,0.536,0,0
8 4a,1,4,216,left,19,blue circle,0.377,0,0
8 4a,1,4,537,left,19,blue circle,0.387,0,0
8 4a,1,4,96,right,19,blue circle,0.456,1,0
8 4a,1,4,214,left,19,blue circle,0.519,0,0
8 4a,1,4,438,right,31,blue circle,0.76,1,0
8 4a,1,4,533,left,31,blue circle,0.659,0,0
8 4a,1,4,275,left,31,blue circle,0.368,0,0
8 4a,1,4,3,left,31,blue circle,0.488,0,0
8 4a,1,4,129,right,31,blue circle,0.434,1,0
8 4a,1,4,565,left,31,blue circle,0.433,0,0
8 4a,1,4,273,right,0,orange diamond,0.409,1,0
8 4a,1,4,204,left,0,orange diamond,0.505,0,0
8 4a,1,4,54,left,0,orange diamond,0.465,0,0
8 4a,1,4,535,right,0,orange diamond,0.453,1,0
8 4a,1,4,415,right,0,orange diamond,0.554,1,0
8 4a,1,4,82,right,0,orange diamond,0.341,1,0
8 4a,1,4,582,right,1,orange diamond,0.645,1,0
8 4a,1,4,240,right,1,orange diamond,0.415,1,0
8 4a,1,4,194,right,1,orange diamond,0.34,1,0
8 4a,1,4,482,left,1,orange diamond,0.436,0,0
8 4a,1,4,86,right,1,orange diamond,0.414,1,0
8 4a,1,4,72,left,1,orange diamond,0.423,0,0
8 4a,1,4,251,right,4,orange diamond,0.487,1,0
8 4a,1,4,305,right,4,orange diamond,0.44,1,0
8 4a,1,4,429,left,4,orange diamond,0.417,0,0
8 4a,1,4,243,left,4,orange diamond,0.425,0,0
8 4a,1,4,465,right,4,orange diamond,0.387,1,0
8 4a,1,4,118,right,4,orange diamond,0.437,1,0
8 4a,1,4,94,left,9,orange diamond,0.407,0,0
8 4a,1,4,117,right,9,orange diamond,0.635,1,0
8 4a,1,4,526,left,9,orange diamond,0.496,0,0
8 4a,1,4,519,left,9,orange diamond,0.872,0,0
8 4a,1,4,227,right,9,orange diamond,0.405,1,0
8 4a,1,4,120,right,9,orange diamond,0.523,1,0
8 4a,1,4,292,left,19,orange diamond,0.507,0,0
8 4a,1,4,483,left,19,orange diamond,0.657,0,0
8 4a,1,4,612,right,19,orange diamond,0.485,1,0
8 4a,1,4,567,right,19,orange diamond,0.494,1,0
8 4a,1,4,2,left,19,orange diamond,0.558,0,0
8 4a,1,4,166,left,19,orange diamond,0.532,0,0
8 4a,1,4,280,left,31,orange diamond,0.526,0,0
8 4a,1,4,186,right,31,orange diamond,0.605,1,0
8 4a,1,4,466,left,31,orange diamond,0.537,0,0
8 4a,1,4,279,right,31,orange diamond,0.967,1,0
8 4a,1,4,85,left,31,orange diamond,0.371,0,0
8 4a,1,4,428,right,31,orange diamond,0.544,1,0
8 4a,1,4,319,left,0,yellow semicircle,0.391,0,0
8 4a,1,4,439,left,0,yellow semicircle,0.406,0,0
8 4a,1,4,259,left,0,yellow semicircle,0.422,0,0
8 4a,1,4,626,right,0,yellow semicircle,0.642,1,0
8 4a,1,4,557,right,0,yellow semicircle,0.384,1,0
8 4a,1,4,20,right,0,yellow semicircle,0.833,1,0
8 4a,1,4,244,left,1,yellow semicircle,0.506,0,0
8 4a,1,4,134,left,1,yellow semicircle,0.578,0,0
8 4a,1,4,140,left,1,yellow semicircle,0.602,0,0
8 4a,1,4,425,left,1,yellow semicircle,0.418,0,0
8 4a,1,4,617,right,1,yellow semicircle,0.495,1,0
8 4a,1,4,268,right,1,yellow semicircle,0.453,1,0
8 4a,1,4,265,right,4,yellow semicircle,0.444,1,0
8 4a,1,4,547,left,4,yellow semicircle,0.405,0,0
8 4a,1,4,246,right,4,yellow semicircle,0.436,1,0
8 4a,1,4,470,left,4,yellow semicircle,0.425,0,0
8 4a,1,4,34,left,4,yellow semicircle,0.483,0,0
8 4a,1,4,68,left,4,yellow semicircle,0.444,0,0
8 4a,1,4,600,right,9,yellow semicircle,0.492,1,0
8 4a,1,4,121,right,9,yellow semicircle,1.231,1,0
8 4a,1,4,416,left,9,yellow semicircle,0.386,0,0
8 4a,1,4,334,right,9,yellow semicircle,0.772,1,0
8 4a,1,4,179,right,9,yellow semicircle,0.69,1,0
8 4a,1,4,67,left,9,yellow semicircle,0.408,0,0
8 4a,1,4,299,right,19,yellow semicircle,0.53,1,0
8 4a,1,4,346,left,19,yellow semicircle,0.68,0,0
8 4a,1,4,354,left,19,yellow semicircle,0.48,0,0
8 4a,1,4,107,right,19,yellow semicircle,0.338,1,0
8 4a,1,4,587,right,19,yellow semicircle,0.375,1,0
8 4a,1,4,454,right,19,yellow semicircle,0.386,1,0
8 4a,1,4,486,right,31,yellow semicircle,0.438,1,0
8 4a,1,4,242,right,31,yellow semicircle,0.366,1,0
8 4a,1,4,130,right,31,yellow semicircle,0.383,1,0
8 4a,1,4,524,right,31,yellow semicircle,0.457,1,0
8 4a,1,4,49,right,31,yellow semicircle,0.447,1,0
8 4a,1,4,513,right,31,yellow semicircle,0.422,1,0
8 4b,16,4,47,left,0,blue semicircle,0.415,0,0
8 4b,16,4,14,right,0,blue semicircle,0.479,1,0
8 4b,16,4,366,left,0,blue semicircle,0.786,0,0
8 4b,16,4,156,left,0,blue semicircle,0.656,0,0
8 4b,16,4,322,right,0,blue semicircle,0.699,1,0
8 4b,16,4,275,right,0,blue semicircle,0.575,1,0
8 4b,16,4,177,right,1,blue semicircle,0.698,1,0
8 4b,16,4,9,left,1,blue semicircle,0.38,0,0
8 4b,16,4,121,left,1,blue semicircle,0.746,0,0
8 4b,16,4,209,left,1,blue semicircle,0.552,0,0
8 4b,16,4,454,right,1,blue semicircle,0.42,1,0
8 4b,16,4,394,left,1,blue semicircle,0.636,0,0
8 4b,16,4,71,right,4,blue semicircle,0.592,1,0
8 4b,16,4,80,left,4,blue semicircle,0.548,0,0
8 4b,16,4,88,left,4,blue semicircle,0.509,0,0
8 4b,16,4,55,right,4,blue semicircle,0.677,1,0
8 4b,16,4,598,left,4,blue semicircle,0.397,0,0
8 4b,16,4,134,left,4,blue semicircle,0.64,0,0
8 4b,16,4,42,right,9,blue semicircle,0.622,1,0
8 4b,16,4,549,right,9,blue semicircle,0.446,1,0
8 4b,16,4,578,left,9,blue semicircle,1.297,0,0
8 4b,16,4,52,right,9,blue semicircle,0.486,1,0
8 4b,16,4,459,left,9,blue semicircle,0.432,0,0
8 4b,16,4,583,left,9,blue semicircle,0.429,0,0
8 4b,16,4,452,left,19,blue semicircle,0.525,0,0
8 4b,16,4,295,right,19,blue semicircle,0.454,1,0
8 4b,16,4,16,left,19,blue semicircle,0.538,0,0
8 4b,16,4,542,right,19,blue semicircle,0.75,1,0
8 4b,16,4,293,right,19,blue semicircle,0.478,1,0
8 4b,16,4,396,right,19,blue semicircle,0.599,1,0
8 4b,16,4,51,right,31,blue semicircle,0.468,1,0
8 4b,16,4,187,right,31,blue semicircle,0.648,1,0
8 4b,16,4,125,right,31,blue semicircle,0.509,1,0
8 4b,16,4,81,right,31,blue semicircle,0.501,1,0
8 4b,16,4,302,left,31,blue semicircle,0.561,0,0
8 4b,16,4,207,right,31,blue semicircle,0.482,1,0
8 4b,16,4,514,left,0,orange circle,0.485,0,0
8 4b,16,4,229,right,0,orange circle,0.563,1,0
8 4b,16,4,69,right,0,orange circle,0.438,1,0
8 4b,16,4,504,left,0,orange circle,0.512,0,0
8 4b,16,4,467,right,0,orange circle,0.597,1,0
8 4b,16,4,228,right,0,orange circle,0.444,1,0
8 4b,16,4,313,right,1,orange circle,0.778,1,0
8 4b,16,4,509,left,1,orange circle,0.58,0,0
8 4b,16,4,576,right,1,orange circle,0.699,1,0
8 4b,16,4,266,right,1,orange circle,0.653,1,0
8 4b,16,4,137,left,1,orange circle,0.585,0,0
8 4b,16,4,49,right,1,orange circle,0.462,1,0
8 4b,16,4,287,left,4,orange circle,0.886,0,0
8 4b,16,4,175,right,4,orange circle,0.55,1,0
8 4b,16,4,317,right,4,orange circle,0.56,1,0
8 4b,16,4,174,left,4,orange circle,0.586,0,0
8 4b,16,4,155,right,4,orange circle,0.685,1,0
8 4b,16,4,94,right,4,orange circle,0.602,1,0
8 4b,16,4,153,right,9,orange circle,0.509,1,0
8 4b,16,4,285,left,9,orange circle,0.986,0,0
8 4b,16,4,356,left,9,orange circle,0.682,0,0
8 4b,16,4,67,left,9,orange circle,0.576,0,0
8 4b,16,4,370,left,9,orange circle,0.605,0,0
8 4b,16,4,333,right,9,orange circle,0.491,1,0
8 4b,16,4,553,right,19,orange circle,0.558,1,0
8 4b,16,4,66,right,19,orange circle,0.585,1,0
8 4b,16,4,525,right,19,orange circle,1.371,1,0
8 4b,16,4,331,left,19,orange circle,0.719,0,0
8 4b,16,4,276,left,19,orange circle,0.661,0,0
8 4b,16,4,211,left,19,orange circle,0.677,0,0
8 4b,16,4,114,right,31,orange circle,0.705,1,0
8 4b,16,4,273,right,31,orange circle,0.592,1,0
8 4b,16,4,612,left,31,orange circle,0.501,0,0
8 4b,16,4,89,right,31,orange circle,0.651,1,0
8 4b,16,4,214,left,31,orange circle,0.423,0,0
8 4b,16,4,279,left,31,orange circle,1.136,0,0
8 4b,16,4,504,left,0,yellow diamond,0.512,0,0
8 4b,16,4,581,left,0,yellow diamond,0.394,0,0
8 4b,16,4,70,right,0,yellow diamond,0.592,1,0
8 4b,16,4,550,left,0,yellow diamond,0.587,0,0
8 4b,16,4,229,right,0,yellow diamond,0.563,1,0
8 4b,16,4,347,right,0,yellow diamond,0.817,1,0
8 4b,16,4,335,left,1,yellow diamond,0.335,0,0
8 4b,16,4,399,left,1,yellow diamond,0.575,0,0
8 4b,16,4,135,left,1,yellow diamond,0.728,0,0
8 4b,16,4,245,right,1,yellow diamond,0.51,1,0
8 4b,16,4,585,left,1,yellow diamond,0.391,0,0
8 4b,16,4,600,right,1,yellow diamond,0.523,1,0
8 4b,16,4,539,left,4,yellow diamond,0.478,0,0
8 4b,16,4,427,left,4,yellow diamond,0.653,0,0
8 4b,16,4,431,right,4,yellow diamond,0.641,1,0
8 4b,16,4,284,right,4,yellow diamond,0.628,1,0
8 4b,16,4,572,right,4,yellow diamond,0.559,1,0
8 4b,16,4,262,right,4,yellow diamond,0.466,1,0
8 4b,16,4,128,right,9,yellow diamond,0.665,1,0
8 4b,16,4,325,right,9,yellow diamond,0.488,1,0
8 4b,16,4,446,right,9,yellow diamond,0.486,1,0
8 4b,16,4,571,left,9,yellow diamond,0.406,0,0
8 4b,16,4,252,left,9,yellow diamond,0.516,0,0
8 4b,16,4,227,left,9,yellow diamond,0.482,0,0
8 4b,16,4,84,left,19,yellow diamond,0.469,0,0
8 4b,16,4,172,right,19,yellow diamond,0.805,1,0
8 4b,16,4,91,right,19,yellow diamond,0.75,1,0
8 4b,16,4,557,left,19,yellow diamond,0.506,0,0
8 4b,16,4,290,right,19,yellow diamond,0.467,1,0
8 4b,16,4,203,right,19,yellow diamond,0.752,1,0
8 4b,16,4,480,right,31,yellow diamond,1.273,1,0
8 4b,16,4,60,right,31,yellow diamond,0.515,1,0
8 4b,16,4,437,left,31,yellow diamond,0.496,0,0
8 4b,16,4,411,left,31,yellow diamond,0.693,0,0
8 4b,16,4,404,left,31,yellow diamond,0.607,0,0
8 4b,16,4,218,right,31,yellow diamond,0.871,1,0
8 4c,18,4,319,right,0,blue diamond,0.883,1,0
8 4c,18,4,23,right,0,blue diamond,0.36,1,0
8 4c,18,4,381,right,0,blue diamond,0.605,1,0
8 4c,18,4,253,right,0,blue diamond,0.556,1,0
8 4c,18,4,478,left,0,blue diamond,0.711,0,0
8 4c,18,4,602,left,0,blue diamond,0.744,0,0
8 4c,18,4,526,left,1,blue diamond,0.469,0,0
8 4c,18,4,83,right,1,blue diamond,0.547,1,0
8 4c,18,4,186,right,1,blue diamond,0.476,1,0
8 4c,18,4,640,left,1,blue diamond,0.785,0,0
8 4c,18,4,392,left,1,blue diamond,0.384,0,0
8 4c,18,4,418,left,1,blue diamond,0.563,0,0
8 4c,18,4,586,right,4,blue diamond,0.863,1,0
8 4c,18,4,203,right,4,blue diamond,0.539,1,0
8 4c,18,4,595,right,4,blue diamond,0.792,1,0
8 4c,18,4,300,right,4,blue diamond,0.597,1,0
8 4c,18,4,43,right,4,blue diamond,0.464,1,0
8 4c,18,4,404,left,4,blue diamond,0.688,0,0
8 4c,18,4,353,right,9,blue diamond,0.47,1,0
8 4c,18,4,495,right,9,blue diamond,0.931,1,0
8 4c,18,4,358,left,9,blue diamond,0.68,0,0
8 4c,18,4,129,left,9,blue diamond,0.479,0,0
8 4c,18,4,410,left,9,blue diamond,0.852,0,0
8 4c,18,4,421,right,9,blue diamond,0.618,1,0
8 4c,18,4,464,right,19,blue diamond,0.68,1,0
8 4c,18,4,281,right,19,blue diamond,0.54,1,0
8 4c,18,4,242,left,19,blue diamond,0.61,0,0
8 4c,18,4,187,right,19,blue diamond,0.493,1,0
8 4c,18,4,341,left,19,blue diamond,0.562,0,0
8 4c,18,4,331,left,19,blue diamond,0.517,0,0
8 4c,18,4,283,left,31,blue diamond,0.603,0,0
8 4c,18,4,110,left,31,blue diamond,0.513,0,0
8 4c,18,4,447,left,31,blue diamond,0.562,0,0
8 4c,18,4,191,right,31,blue diamond,0.568,1,0
8 4c,18,4,109,left,31,blue diamond,0.737,0,0
8 4c,18,4,335,right,31,blue diamond,0.767,1,0
8 4c,18,4,160,left,0,orange semicircle,0.439,0,0
8 4c,18,4,340,left,0,orange semicircle,0.455,0,0
8 4c,18,4,319,right,0,orange semicircle,0.883,1,0
8 4c,18,4,253,right,0,orange semicircle,0.556,1,0
8 4c,18,4,602,left,0,orange semicircle,0.744,0,0
8 4c,18,4,518,right,0,orange semicircle,0.503,1,0
8 4c,18,4,115,right,1,orange semicircle,0.472,1,0
8 4c,18,4,351,right,1,orange semicircle,0.457,1,0
8 4c,18,4,29,left,1,orange semicircle,0.511,0,0
8 4c,18,4,438,right,1,orange semicircle,0.481,1,0
8 4c,18,4,455,right,1,orange semicircle,0.905,1,0
8 4c,18,4,139,right,1,orange semicircle,0.549,1,0
8 4c,18,4,469,left,4,orange semicircle,1.164,0,0
8 4c,18,4,540,left,4,orange semicircle,0.613,0,0
8 4c,18,4,247,right,4,orange semicircle,0.782,1,0
8 4c,18,4,441,right,4,orange semicircle,0.575,1,0
8 4c,18,4,562,right,4,orange semicircle,0.676,1,0
8 4c,18,4,575,right,4,orange semicircle,0.505,1,0
8 4c,18,4,599,right,9,orange semicircle,0.638,1,0
8 4c,18,4,594,left,9,orange semicircle,0.634,0,0
8 4c,18,4,10,left,9,orange semicircle,0.62,0,0
8 4c,18,4,153,left,9,orange semicircle,0.546,0,0
8 4c,18,4,39,right,9,orange semicircle,0.642,1,0
8 4c,18,4,313,left,9,orange semicircle,0.708,0,0
8 4c,18,4,548,left,19,orange semicircle,1.281,0,0
8 4c,18,4,154,left,19,orange semicircle,0.842,0,0
8 4c,18,4,140,left,19,orange semicircle,0.771,0,0
8 4c,18,4,460,left,19,orange semicircle,0.456,0,0
8 4c,18,4,624,left,19,orange semicircle,0.62,0,0
8 4c,18,4,371,right,19,orange semicircle,0.5,1,0
8 4c,18,4,239,left,31,orange semicircle,0.584,0,0
8 4c,18,4,634,right,31,orange semicircle,0.58,1,0
8 4c,18,4,477,right,31,orange semicircle,0.668,1,0
8 4c,18,4,131,right,31,orange semicircle,0.72,1,0
8 4c,18,4,561,right,31,orange semicircle,0.708,1,0
8 4c,18,4,587,right,31,orange semicircle,0.743,1,0
8 4c,18,4,436,right,0,yellow circle,0.459,1,0
8 4c,18,4,197,right,0,yellow circle,0.427,1,0
8 4c,18,4,602,left,0,yellow circle,0.744,0,0
8 4c,18,4,414,left,0,yellow circle,0.518,0,0
8 4c,18,4,100,right,0,yellow circle,0.392,1,0
